1814,Sandefjord,1	
1814,Sandnes,1	
1814,Sarpsborg,2	
1814,Sogndal,3	
1814,Sortland,1	
1814,Stavanger,1	
1814,Steinkjer,1	
1814,Sterdalen,1	
1814,Stordal,1	
1814,Stryn,1	
1814,Sulen,1	
1814,Sverige,1	
1814,Tromsø,1	
1814,Tysnes,3	
1814,Våler (Østfold),1	
1814,Værøy,1	
1814,Vartdalstranden,1	
1814,Vegemosta,1	
1814,Vennesla,1	
1814,Verdal,2	
1814,Vestnes,1	
1814,Vindafjord,1	
1814,Volda,1	
1814,Ål,1	
1814,Årdal,2	
1814,Ørskog,1	
1815,,1	
1815,B Telemark,1	
1815,Bamble,1	
1815,Berg,1	
1815,Bergen,3	
1815,Bjerkreim,1	
1815,Dovre,1	
1815,Drammen,2	
1815,Eid,1	
1815,Eigersund,1	
1815,Etne,1	
1815,Flatanger,1	
1815,Froland,1	
1815,Fuse,1	
1815,Gjøvik,1	
1815,Gjesdal,1	
1815,Gran,1	
1815,Gulen,3	
1815,Håbl,1	
1815,Hadsel,1	
1815,Halden,1	
1815,Haram,1	
1815,Hemnes,1	
1815,Hitra,1	
1815,Hjelmeland,1	
1815,Hjrendfjord,1	
1815,Hoff Sol,1	
1815,Holmedal,2	
1815,Hskestad,1	
1815,Hyllestad,1	
1815,Jølster,1	
1815,Karlsøy,1	
1815,Kongsvinger,1	
1815,Ksendalens H,1	
1815,Kvalheim,1	
1815,Kvinnherad,2	
1815,Lærdal,2	
1815,Larvik,3	
1815,Levanger,2	
1815,Lillehammer,1	
1815,Lindesnes,1	
1815,Liten,1	
1815,Masfjorden,1	
1815,Meldal,1	
1815,Meråker,1	
1815,Nannestad,1	
1815,Naustdal,1	
1815,Nes (Akershus),2	
1815,Nesna,1	
1815,Norddal,1	
1815,Nordli,1	
1815,Odda,2	
1815,Oppdal,1	
1815,Os (Hordaland),1	
1815,Osterøy,1	
1815,Ramns,1	
1815,Rauma,2	
1815,Ringebu,1	
1815,Ringsaker,2	
1815,Sør-Odal,1	
1815,Sande (Møre Og Romsdal),3	
1815,Sandefjord,2	
1815,Sarpsborg,1	
1815,Sjerner,1	
1815,Skien,1	
1815,Skjerpeng,1	
1815,Sleb,1	
1815,Snåsa - Snåasen Tjielte,1	
1815,Sogndal,1	
1815,Sortland,1	
1815,Spydeberg,1	
1815,Stange,1	
1815,Stavanger,2	
1815,Steinkjer,4	
1815,Stordal,1	
1815,Strmsnsset,1	
1815,Stryn,2	
1815,Surnadal,1	
1815,Sverige,3	
1815,Time,1	
1815,Tjeldsund,1	
1815,Tolga,1	
1815,Torsken,2	
1815,Trøgstad,1	
1815,Trondheim,2	
1815,Tynset,1	
1815,Tysvær,1	
1815,Ulstein,1	
1815,Værøy,1	
1815,Vaksdal,1	
1815,Valle,1	
1815,Vang,1	
1815,Verdal,1	
1815,Vestby,1	
1815,Vestnes,1	
1815,Vestns Romsdahl,1	
1815,Vestre Toten,1	
1815,Vik,1	
1815,Voss,3	
1815,Årdal,1	
1815,Ås,1	
1815,Åsgård,1	
1816,Alstadhaug Norland,1	
1816,Aremark,1	
1816,Arendal,2	
1816,Audnedal,1	
1816,Aurskog-Høland,1	
1816,Austevoll,1	
1816,Averøy,1	
1816,Bærum,1	
1816,Bø (Telemark),1	
1816,Balsfjord,1	
1816,Bergen,3	
1816,Birkenes,1	
1816,Bjerkreim,1	
1816,Brønnøy,1	
1816,Bremanger,1	
1816,Brudvik,1	
1816,Dalsfjord,1	
1816,Drammen,1	
1816,Eid,2	
1816,Eidfjord,1	
1816,Eidsberg,1	
1816,Eidskog,1	
1816,Eidsvoll,1	
1816,Eigersund,1	
1816,Elverum,2	
1816,Etne,1	
1816,Færder,1	
1816,Førde,1	
1816,Farsund,1	
1816,Finn,1	
1816,Fjell,1	
1816,Flå,1	
1816,Flesberg,1	
1816,Fosns,1	
1816,Fossan,1	
1816,Frogn,3	
1816,Furns,1	
1816,Gaular,1	
1816,Gol,1	
1816,Grimstad,1	
1816,Gudbrandsdalen,1	
1816,Gulen,2	
1816,Hå,1	
1816,Hallingdal,1	
1816,Haram,1	
1816,Hareide,1	
1816,Haug,1	
1816,Haugesund,1	
1816,Hemne,1	
1816,Hemnes,2	
1816,Hemsedal,3	
1816,Herred,1	
1816,Hjelmeland,1	
1816,Hjringfjord,1	
1816,Holmestrand,1	
1816,Holtålen,2	
1816,Hornindal,2	
1816,Ibestad,1	
1816,Inderen,2	
1816,Indre Fosen,1	
1816,Jølster,3	
1816,Jondal,3	
1816,Karlsstad Mlselv Hered,1	
1816,Kirkeb,1	
1816,Klepp,1	
1816,Kongsberg,1	
1816,Kvæfjord,1	
1816,Kvinesdal,1	
1816,Kvinnherad,3	
1816,Kvitseid,1	
1816,Larvik,3	
1816,Lavangen,1	
1816,Levanger,1	
1816,Lillehammer,1	
1816,Lindås,2	
1816,Lindesnes,1	
1816,Lom,1	
1816,Lunder,1	
1816,Luster,2	
1816,Mandal,2	
1816,Masfjorden,1	
1816,Meldal,1	
1816,Melhus,3	
1816,Midtre Gauldal,1	
1816,N Land,1	
1816,Nærøy,1	
1816,Namdalen,1	
1816,Namdalseid,1	
1816,Namsos,1	
1816,Nannestad,1	
1816,Narvik,1	
1816,Naustdal,2	
1816,Nes (Akershus),2	
1816,Nissedal,3	
1816,Nord-Aurdal,1	
1816,Nord-Fron,1	
1816,Nore Og Uvdal,1	
1816,Nrb,1	
1816,Orkdal,1	
1816,Os (Hordaland),1	
1816,Oslo,3	
1816,Osterøy,2	
1816,Røros,1	
1816,Rakkestad,2	
1816,Ramns Jarlsberg,1	
1816,Rana,1	
1816,Rauma,2	
1816,Rendalen,1	
1816,Rennesøy,1	
1816,Ringerike,2	
1816,Ringsaker,3	
1816,Risør,1	
1816,Rrås,1	
1816,Rygge,1	
1816,Søndre Land,1	
1816,Sør-Odal,2	
1816,Sørreisa,1	
1816,Sande (Møre Og Romsdal),1	
1816,Sandefjord,2	
1816,Sandnes,2	
1816,Sarpsborg,1	
1816,Sauda,1	
1816,Selje,1	
1816,Sjelefte Sogn Sverige,1	
1816,Skaun,1	
1816,Ski,2	
1816,Skien,2	
1816,Slagen,1	
1816,Sogndal,1	
1816,Sognedalen,1	
1816,Sortland,1	
1816,Stange,1	
1816,Steinkjer,2	
1816,Stjørdal,2	
1816,Stordal,1	
1816,Stryn,1	
1816,Suldal,3	
1816,Sulen,1	
1816,Surnadal,2	
1816,Svendal,1	
1816,Sverige,1	
1816,Tnsth,1	
1816,Tolga,3	
1816,Toten,1	
1816,Trondheim,5	
1816,Trysil,1	
