Tolga,Female,1851
Tolga,Male,1965
Torsken,Male,935
Torsken,Female,772
Tranøy,Female,930
Tranøy,Male,932
Tromsø,Female,8782
Tromsø,Male,8686
Trondheim,Female,31466
Trondheim,Male,27008
Trysil,Female,3163
Trysil,Male,3671
Træna,Female,312
Træna,Male,334
Trøgstad,Female,1790
Trøgstad,Male,1824
Tvedestrand,Female,4607
Tvedestrand,Male,4276
Tydal,Female,412
Tydal,Male,429
Tynset,Female,2560
Tynset,Male,2603
Tysnes,Male,2461
Tysnes,Female,2490
Tysvær,Male,1665
Tysvær,Female,1570
Tønsberg,Male,7998
Tønsberg,Female,8734
Ullensaker,Female,3028
Ullensaker,Male,3058
Ulstein,Male,1915
Ulstein,Female,1933
Ulvik,Male,805
Ulvik,Female,845
Vadsø,Female,1653
Vadsø,Male,1819
Vaksdal,Female,1567
Vaksdal,Male,1551
Valle,Female,884
Valle,Male,846
Vang,Male,4237
Vang,Female,4241
Vanylven,Female,1546
Vanylven,Male,1451
Vardø,Male,2297
Vardø,Female,2152
Vefsn,Female,3448
Vefsn,Male,3447
Vega,Female,1356
Vega,Male,1268
Vegårshei,Male,944
Vegårshei,Female,906
Vennesla,Female,2064
Vennesla,Male,2185
Verdal,Male,3003
Verdal,Female,3212
Verran,Female,813
Verran,Male,1010
Vestby,Female,1832
Vestby,Male,1864
Vestnes,Male,1922
Vestnes,Female,2047
Vestre Slidre,Male,1236
Vestre Slidre,Female,1279
Vestre Toten,Female,2720
Vestre Toten,Male,2601
Vestvågøy,Female,8578
Vestvågøy,Male,8920
Vik,Female,3273
Vik,Male,2943
Vikna,Female,1846
Vikna,Male,1776
Vindafjord,Male,2587
Vindafjord,Female,2787
Vinje,Male,1397
Vinje,Female,1389
Volda,Female,2713
Volda,Male,2634
Voss,Male,6534
Voss,Female,6972
Vågan,Female,3757
Vågan,Male,3968
Vågsøy,Male,2982
Vågsøy,Female,3229
Vågå,Female,1541
Vågå,Male,1480
Våler (Østfold),Female,3030
Våler (Østfold),Male,3236
Værøy,Female,769
Værøy,Male,781
Åfjord,Female,643
Åfjord,Male,760
Ål,Male,1813
Ål,Female,1685
Ålesund,Male,10327
Ålesund,Female,11660
Åmli,Female,1402
Åmli,Male,1829
Åmot,Female,1850
Åmot,Male,1992
Årdal,Female,1257
Årdal,Male,1197
Ås,Male,1687
Ås,Female,1535
Åseral,Female,641
Åseral,Male,622
Åsnes,Female,2635
Åsnes,Male,2816
Øksnes,Female,1743
Øksnes,Male,2018
Ørland,Female,1810
Ørland,Male,1655
Ørskog,Female,996
Ørskog,Male,871
Ørsta,Male,2784
Ørsta,Female,2907
Østre Toten,Male,5381
Østre Toten,Female,5551
Øvre Eiker,Female,4250
Øvre Eiker,Male,4281
Øyer,Female,1542
Øyer,Male,1535
Øygarden,Female,502
Øygarden,Male,492
Øystre Slidre,Female,1174
Øystre Slidre,Male,1269
