Kvinnherad,Maid,314
Kvinnherad,Farmer,1905
Kviteseid,Farmer,630
Kviteseid,Maid,24
Kviteseid,Housewife,2
Kvæfjord,Maid,108
Kvæfjord,Farmer,495
Kvæfjord,Fisher,590
Kvæfjord,Housewife,2
Kvænangen,Maid,28
Kvænangen,Fisher,547
Kvænangen,Farmer,155
Larvik,Fisher,335
Larvik,Farmer,3073
Larvik,Maid,678
Larvik,Housewife,1030
Lavangen,Housewife,3
Lavangen,Farmer,247
Lavangen,Maid,61
Lavangen,Fisher,302
Lebesby,Maid,66
Lebesby,Farmer,17
Lebesby,Housewife,1
Lebesby,Fisher,724
Leikanger,Maid,106
Leikanger,Housewife,32
Leikanger,Fisher,16
Leikanger,Farmer,482
Leka,Housewife,2
Leka,Farmer,134
Leka,Maid,40
Leka,Fisher,292
Lenvik,Maid,223
Lenvik,Farmer,422
Lenvik,Fisher,1146
Lenvik,Housewife,135
Lesja,Farmer,620
Lesja,Housewife,2
Lesja,Maid,31
Levanger,Fisher,148
Levanger,Housewife,287
Levanger,Maid,295
Levanger,Farmer,1963
Lier,Farmer,995
Lier,Fisher,6
Lier,Housewife,305
Lier,Maid,155
Lierne,Maid,26
Lierne,Farmer,368
Lillehammer,Farmer,964
Lillehammer,Maid,242
Lillehammer,Fisher,10
Lillehammer,Housewife,119
Lillesand,Housewife,251
Lillesand,Maid,179
Lillesand,Farmer,671
Lillesand,Fisher,254
Lindesnes,Fisher,196
Lindesnes,Maid,92
Lindesnes,Farmer,683
Lindesnes,Housewife,4
Lindås,Housewife,75
Lindås,Farmer,2794
Lindås,Fisher,122
Lindås,Maid,494
Lom,Farmer,580
Lom,Maid,26
Lom,Housewife,2
Loppa,Maid,13
Loppa,Housewife,1
Loppa,Farmer,9
Loppa,Fisher,456
Lund,Housewife,5
Lund,Farmer,592
Lund,Maid,17
Lund,Fisher,22
Lunner,Housewife,63
Lunner,Farmer,683
Lunner,Maid,70
Lurøy,Fisher,596
Lurøy,Maid,115
Lurøy,Farmer,159
Lurøy,Housewife,27
Luster,Housewife,11
Luster,Fisher,5
Luster,Maid,167
Luster,Farmer,1464
Lyngdal,Fisher,94
Lyngdal,Farmer,1839
Lyngdal,Housewife,35
Lyngdal,Maid,216
Lyngen,Fisher,1477
Lyngen,Maid,142
Lyngen,Housewife,34
Lyngen,Farmer,497
Lærdal,Fisher,17
Lærdal,Housewife,6
Lærdal,Maid,99
Lærdal,Farmer,323
Lødingen,Housewife,12
Lødingen,Maid,145
Lødingen,Fisher,731
Lødingen,Farmer,285
Lørenskog,Maid,13
Lørenskog,Farmer,66
Løten,Farmer,618
Løten,Housewife,287
Løten,Maid,80
Malvik,Fisher,30
Malvik,Housewife,135
Malvik,Farmer,295
Malvik,Maid,59
Mandal,Farmer,1218
Mandal,Fisher,291
Mandal,Maid,261
Mandal,Housewife,399
Marker,Housewife,107
Marker,Farmer,811
Marker,Maid,99
Marnardal,Maid,59
Marnardal,Farmer,706
Marnardal,Housewife,12
Masfjorden,Fisher,14
Masfjorden,Farmer,520
Masfjorden,Maid,138
Masfjorden,Housewife,23
Meldal,Farmer,547
Meldal,Maid,140
Meldal,Housewife,103
Meldal,Fisher,4
Melhus,Fisher,13
Melhus,Housewife,48
Melhus,Maid,154
Melhus,Farmer,1396
Meløy,Housewife,23
Meløy,Maid,78
Meløy,Fisher,714
Meløy,Farmer,319
Meråker,Farmer,355
Meråker,Maid,34
Meråker,Housewife,77
Midtre Gauldal,Housewife,8
Midtre Gauldal,Fisher,1
Midtre Gauldal,Farmer,1004
